	 1.003333 	 1.986733 	
	 2.003333 	 1.993350 	
	 2.996667 	 2.004452 	
	 4.003333 	 1.996671 	
	 5.006667 	 1.994677 	
	 5.996667 	 2.002224 	
	 6.993333 	 2.003815 	
	 8.003333 	 1.998334 	
	 9.006667 	 1.997040 	
	 9.996667 	 2.001334 	
